Type|InvoiceNumber|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|InvoiceTotal|Status
Sale|INV-2005|/Date(1646092800000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2004|/Date(1646092800000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2009|/Date(1646092800000+0000)/|Unit C|Electricity Unit C||1.0||||PAID
Sale|INV-2003|/Date(1646092800000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2026|/Date(1646092800000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2019|/Date(1646092800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2008|/Date(1646092800000+0000)/|Unit D|Electricity Unit D|200|1.0|3180.0|3180.0|3180.0|PAID
Sale|INV-2025|/Date(1646092800000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2018|/Date(1646092800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2022|/Date(1646092800000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2017|/Date(1646092800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2012|/Date(1646092800000+0000)/|Unit F|Water Unit F|200|1.0|1680.0|1680.0|1680.0|PAID
Sale|INV-2006|/Date(1646092800000+0000)/|Unit F|Electricity Unit F|200|1.0|1680.0|1680.0|1680.0|PAID
Sale|INV-2007|/Date(1646092800000+0000)/|Unit E|Electricity Unit E|200|1.0|7660.0|7660.0|7660.0|PAID
Sale|INV-2001|/Date(1646092800000+0000)/|Unit E|Water Unit E|200|1.0|1700.0|1700.0|1700.0|PAID
Sale|INV-2029|/Date(1647216000000+0000)/|Rent Unit B|Rent Unit B|200|3.0|20000.0|60000.0|60000.0|PAID
Sale|INV-2024|/Date(1646092800000+0000)/|Unit C|Rent Unit C|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2020|/Date(1646092800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2030|/Date(1648339200000+0000)/|water|reversal of double expense for march |200|1.0|8262.38|8262.38|8262.38|PAID
Sale|INV-2033|/Date(1648771200000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2036|/Date(1648771200000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2048|/Date(1648771200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2056|/Date(1648771200000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2055|/Date(1648771200000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2058|/Date(1648771200000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2053|/Date(1648771200000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2057|/Date(1648771200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2013|/Date(1646092800000+0000)/|Unit D|Water Unit D|200|1.0|952.0|952.0|952.0|PAID
Sale|INV-2052|/Date(1648771200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2050|/Date(1648771200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2047|/Date(1648771200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2046|/Date(1648771200000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2041|/Date(1648771200000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2040|/Date(1648771200000+0000)/|Unit B|Electricity Unit B||1.0||||PAID
Sale|INV-2045|/Date(1648771200000+0000)/|Unit B|Water Unit B||1.0||||PAID
Sale|INV-2035|/Date(1648771200000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2034|/Date(1648771200000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2039|/Date(1648771200000+0000)/|Unit D|Electricity Unit D|200|1.0|3366.0|3366.0|3366.0|PAID
Sale|INV-2031|/Date(1648771200000+0000)/|Unit E|Water Unit E|200|1.0|1496.0|1496.0|1496.0|PAID
Sale|INV-2038|/Date(1648771200000+0000)/|Unit E|Electricity Unit E|200|1.0|7279.0|7279.0|7279.0|PAID
Sale|INV-2037|/Date(1648771200000+0000)/|Unit F|Electricity Unit F|200|1.0|1870.0|1870.0|1870.0|PAID
Sale|INV-2054|/Date(1648771200000+0000)/|Unit C|Rent Unit C|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2051|/Date(1648771200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2044|/Date(1648771200000+0000)/|Unit C|Water Unit C|200|1.0|1360.0|1360.0|1360.0|PAID
Sale|INV-2032|/Date(1648771200000+0000)/|Unit C|Electricity Unit C|200|1.0|3730.0|3730.0|3730.0|PAID
Sale|INV-2042|/Date(1648771200000+0000)/|Unit F|Water Unit F|200|1.0|1904.0|1904.0|1904.0|PAID
Sale|INV-2086|/Date(1651363200000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2082|/Date(1651363200000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2059|/Date(1651363200000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2060|/Date(1651363200000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2085|/Date(1651363200000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2070|/Date(1651363200000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2080|/Date(1651363200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2073|/Date(1651363200000+0000)/|Unit D|Electricity Unit D|200|1.0|4830.0|4830.0|4830.0|PAID
Sale|INV-2069|/Date(1651363200000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2043|/Date(1648771200000+0000)/|Unit D|Water Unit D|200|1.0|1020.0|1020.0|1020.0|PAID
Sale|INV-2077|/Date(1651363200000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2061|/Date(1651363200000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2084|/Date(1651363200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2081|/Date(1651363200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2078|/Date(1651363200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2075|/Date(1651363200000+0000)/|Unit B|Electricity Unit B|200|1.0|58.75|58.75|58.75|PAID
Sale|INV-2068|/Date(1651363200000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2071|/Date(1651363200000+0000)/|Unit F|Electricity Unit F|200|1.0|2247.0|2247.0|2247.0|PAID
Sale|INV-2067|/Date(1651363200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2063|/Date(1651363200000+0000)/|Unit E|Water Unit E|200|1.0|1496.0|1496.0|1496.0|PAID
Sale|INV-2062|/Date(1651363200000+0000)/|Unit F|Water Unit F|200|1.0|1904.0|1904.0|1904.0|PAID
Sale|INV-2065|/Date(1651363200000+0000)/|Unit B|Water Unit B||1.0||||PAID
Sale|INV-2072|/Date(1651363200000+0000)/|Unit E|Electricity Unit E|200|1.0|9828.0|9828.0|9828.0|PAID
Sale|INV-2049|/Date(1648771200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2083|/Date(1651363200000+0000)/|Unit C|Rent Unit C|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2074|/Date(1651363200000+0000)/|Unit C|Electricity Unit C|200|1.0|4168.0|4168.0|4168.0|PAID
Sale|INV-2066|/Date(1651363200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2064|/Date(1651363200000+0000)/|Unit C|Water Unit C|200|1.0|1360.0|1360.0|1360.0|PAID
Sale|INV-2096|/Date(1654041600000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2113|/Date(1654041600000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2108|/Date(1654041600000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2102|/Date(1654041600000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2090|/Date(1654041600000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2089|/Date(1654041600000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2088|/Date(1654041600000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2087|/Date(1654041600000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2111|/Date(1654041600000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2079|/Date(1651363200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2112|/Date(1654041600000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2076|/Date(1651363200000+0000)/|Unit D|Water Unit D|200|1.0|1020.0|1020.0|1020.0|PAID
Sale|INV-2105|/Date(1654041600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2093|/Date(1654041600000+0000)/|Unit D|Electricity Unit D|200|1.0|6274.0|6274.0|6274.0|PAID
Sale|INV-2109|/Date(1654041600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2103|/Date(1654041600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2091|/Date(1654041600000+0000)/|Unit F|Electricity Unit F|200|1.0|2896.0|2896.0|2896.0|PAID
Sale|INV-2110|/Date(1654041600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2107|/Date(1654041600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2114|/Date(1654041600000+0000)/|Unit C|Rent Unit C|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2106|/Date(1654041600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2094|/Date(1654041600000+0000)/|Unit C|Electricity Unit C|200|1.0|6274.0|6274.0|6274.0|PAID
Sale|INV-2092|/Date(1654041600000+0000)/|Unit E|Electricity Unit E|200|1.0|9398.95|9398.95|9398.95|PAID
Sale|INV-2142|/Date(1656633600000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2140|/Date(1656633600000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2139|/Date(1656633600000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2133|/Date(1656633600000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2128|/Date(1656633600000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2098|/Date(1654041600000+0000)/|Unit E|Water Unit E|200|1.0|1449.0|1449.0|1449.0|PAID
Sale|INV-2097|/Date(1654041600000+0000)/|Unit F|Water Unit F|200|1.0|1518.0|1518.0|1518.0|PAID
Sale|INV-2101|/Date(1654041600000+0000)/|Unit B|Water Unit B||1.0||||PAID
Sale|INV-2100|/Date(1654041600000+0000)/|Unit C|Water Unit C|200|1.0|1380.0|1380.0|1380.0|PAID
Sale|INV-2116|/Date(1656633600000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2117|/Date(1656633600000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2115|/Date(1656633600000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2121|/Date(1656633600000+0000)/|Unit C|Electricity Unit C|200|1.0|5749.0|5749.0|5749.0|PAID
Sale|INV-2127|/Date(1656633600000+0000)/|Unit B|Water Unit B||1.0||||PAID
Sale|INV-2137|/Date(1656633600000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2099|/Date(1654041600000+0000)/|Unit D|Water Unit D|200|1.0|1104.0|1104.0|1104.0|PAID
Sale|INV-2131|/Date(1656633600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2120|/Date(1656633600000+0000)/|Unit D|Electricity Unit D|200|1.0|4858.0|4858.0|4858.0|PAID
Sale|INV-2118|/Date(1656633600000+0000)/|Unit F|Electricity Unit F|200|1.0|3029.0|3029.0|3029.0|PAID
Sale|INV-2134|/Date(1656633600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2129|/Date(1656633600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2123|/Date(1656633600000+0000)/|Unit F|Water Unit F|200|1.0|2139.0|2139.0|2139.0|PAID
Sale|INV-2138|/Date(1656633600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2132|/Date(1656633600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2104|/Date(1654041600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2136|/Date(1656633600000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2095|/Date(1654041600000+0000)/|Unit B|Electricity Unit B|200|1.0|125.0|125.0|125.0|PAID
Sale|INV-2122|/Date(1656633600000+0000)/|Unit B|Electricity Unit B|200|1.0|487.0|487.0|487.0|PAID
Sale|INV-2119|/Date(1656633600000+0000)/|Unit E|Electricity Unit E|200|1.0|9991.0|9991.0|9991.0|PAID
Sale|INV-2124|/Date(1656633600000+0000)/|Unit E|Water Unit E|200|1.0|1518.0|1518.0|1518.0|PAID
Sale|INV-2126|/Date(1656633600000+0000)/|Unit C|Water Unit C|200|1.0|1518.0|1518.0|1518.0|PAID
Sale|INV-2153|/Date(1659312000000+0000)/|Unit G|Rent Unit G||1.0||||PAID
Sale|INV-2164|/Date(1659312000000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2125|/Date(1656633600000+0000)/|Unit D|Water Unit D|200|1.0|1380.0|1380.0|1380.0|PAID
Sale|INV-2165|/Date(1659312000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2158|/Date(1659312000000+0000)/|Unit D|Electricity Unit D|200|1.0|4132.0|4132.0|4132.0|PAID
Sale|INV-2145|/Date(1659312000000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2155|/Date(1659312000000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2167|/Date(1659312000000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2160|/Date(1659312000000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2156|/Date(1659312000000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2154|/Date(1659312000000+0000)/|Unit G|Dues Unit G||1.0||||PAID
Sale|INV-2130|/Date(1656633600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2170|/Date(1659312000000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2143|/Date(1659312000000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2171|/Date(1659657600000+0000)/|materials unit G|Dues Unit G|200|1.0|7000.0|7000.0|7000.0|PAID
Sale|INV-2171|/Date(1659657600000+0000)/|materials unit G|new renter 1month advance 1month deposit|||||7000.0|PAID
Sale|INV-2168|/Date(1659312000000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2161|/Date(1659312000000+0000)/|Unit F|Water Unit F|200|1.0|2001.0|2001.0|2001.0|PAID
Sale|INV-2148|/Date(1659312000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2159|/Date(1659312000000+0000)/|Unit B|Electricity Unit B|200|1.0|3507.0|3507.0|3507.0|PAID
Sale|INV-2146|/Date(1659312000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2144|/Date(1659312000000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2152|/Date(1659312000000+0000)/|Unit F|Electricity Unit F|200|1.0|2513.0|2513.0|2513.0|PAID
Sale|INV-2141|/Date(1656633600000+0000)/|Unit C|Dues Unit C||1.0||||PAID
Sale|INV-2135|/Date(1656633600000+0000)/|Unit C|Rent Unit C||1.0||||PAID
Sale|INV-2169|/Date(1659312000000+0000)/|Unit C|Rent Unit C||1.0||||PAID
Sale|INV-2166|/Date(1659312000000+0000)/|Unit C|Dues Unit C||1.0||||PAID
Sale|INV-2157|/Date(1659312000000+0000)/|Unit E|Electricity Unit E|200|1.0|8813.0|8813.0|8813.0|PAID
Sale|INV-2150|/Date(1659312000000+0000)/|Unit E|Water Unit E|200|1.0|1449.0|1449.0|1449.0|PAID
Sale|INV-2163|/Date(1659312000000+0000)/|Unit B|Water Unit B|200|1.0|1449.0|1449.0|1449.0|PAID
Sale|INV-2191|/Date(1661990400000+0000)/|Unit C|Dues Unit C||1.0||||PAID
Sale|INV-2195|/Date(1661990400000+0000)/|Unit C|Rent Unit C||1.0||||PAID
Sale|INV-2162|/Date(1659312000000+0000)/|Unit C|Water Unit C|200|1.0|1587.0|1587.0|1587.0|PAID
Sale|INV-2151|/Date(1659312000000+0000)/|Unit C|Electricity Unit C|200|1.0|5596.0|5596.0|5596.0|PAID
Sale|INV-2179|/Date(1661990400000+0000)/|Unit C|Electricity Unit C|200|1.0|4995.0|4995.0|4995.0|PAID
Sale|INV-2197|/Date(1661990400000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2190|/Date(1661990400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2178|/Date(1661990400000+0000)/|Unit D|Electricity Unit D|200|1.0|3453.0|3453.0|3453.0|PAID
Sale|INV-2149|/Date(1659312000000+0000)/|Unit D|Water Unit D|200|1.0|828.0|828.0|828.0|PAID
Sale|INV-2199|/Date(1661990400000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2192|/Date(1661990400000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2187|/Date(1661990400000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2185|/Date(1661990400000+0000)/|Unit C|Water Unit C|200|1.0|1587.0|1587.0|1587.0|PAID
Sale|INV-2181|/Date(1661990400000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2174|/Date(1661990400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-2175|/Date(1661990400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-2173|/Date(1661990400000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-2172|/Date(1661990400000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-2147|/Date(1659312000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2196|/Date(1661990400000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2193|/Date(1661990400000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2188|/Date(1661990400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2183|/Date(1661990400000+0000)/|Unit E|Water Unit E|200|1.0|1656.0|1656.0|1656.0|PAID
Sale|INV-2182|/Date(1661990400000+0000)/|Unit F|Water Unit F|200|1.0|2001.0|2001.0|2001.0|PAID
Sale|INV-2177|/Date(1661990400000+0000)/|Unit E|Electricity Unit E|200|1.0|7880.0|7880.0|7880.0|PAID
Sale|INV-2176|/Date(1661990400000+0000)/|Unit F|Electricity Unit F|200|1.0|2153.0|2153.0|2153.0|PAID
Sale|INV-2198|/Date(1661990400000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2194|/Date(1661990400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2186|/Date(1661990400000+0000)/|Unit B|Water Unit B|200|1.0|1449.0|1449.0|1449.0|PAID
Sale|INV-2180|/Date(1661990400000+0000)/|Unit B|Electricity Unit B|200|1.0|4076.0|4076.0|4076.0|PAID
Sale|INV-2210|/Date(1664582400000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2224|/Date(1664582400000+0000)/|Unit C|Rent Unit C||1.0||||PAID
Sale|INV-2226|/Date(1664582400000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2219|/Date(1664582400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2207|/Date(1664582400000+0000)/|Unit D|Electricity Unit D|200|1.0|3861.0|3861.0|3861.0|PAID
Sale|INV-2189|/Date(1661990400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2225|/Date(1664582400000+0000)/|Unit E|Rent Unit E|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2205|/Date(1664582400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-2204|/Date(1664582400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-2202|/Date(1664582400000+0000)/|Unit G|Electricity Unit G|200|1.0|83.0|83.0|83.0|PAID
Sale|INV-2200|/Date(1664582400000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2227|/Date(1664582400000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2223|/Date(1664582400000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2221|/Date(1664582400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2217|/Date(1664582400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2201|/Date(1664582400000+0000)/|Unit F|Electricity Unit F|200|1.0|2328.0|2328.0|2328.0|PAID
Sale|INV-2222|/Date(1664582400000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2220|/Date(1664582400000+0000)/|Unit C|Dues Unit C||1.0||||PAID
Sale|INV-2216|/Date(1664582400000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2214|/Date(1664582400000+0000)/|Unit C|Water Unit C||1.0||||PAID
Sale|INV-2211|/Date(1664582400000+0000)/|Unit F|Water Unit F|200|1.0|1656.0|1656.0|1656.0|PAID
Sale|INV-2206|/Date(1664582400000+0000)/|Unit E|Electricity Unit E|200|1.0|8767.0|8767.0|8767.0|PAID
Sale|INV-2209|/Date(1664582400000+0000)/|Unit B|Electricity Unit B|200|1.0|4858.0|4858.0|4858.0|PAID
Sale|INV-2215|/Date(1664582400000+0000)/|Unit B|Water Unit B|200|1.0|1173.0|1173.0|1173.0|PAID
Sale|INV-2212|/Date(1664582400000+0000)/|Unit E|Water Unit E|200|1.0|1104.0|1104.0|1104.0|PAID
Sale|INV-2184|/Date(1661990400000+0000)/|Unit D|Water Unit D|200|1.0|828.0|828.0|828.0|PAID
Sale|INV-2203|/Date(1664582400000+0000)/|Unit G|Water Unit G|200|1.0|69.0|69.0|69.0|PAID
Sale|INV-2208|/Date(1664582400000+0000)/|Unit C|Electricity Unit C|200|1.0|2197.0|2197.0|2197.0|PAID
Sale|INV-2231|/Date(1667260800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-2234|/Date(1667260800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-2255|/Date(1667260800000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2252|/Date(1667260800000+0000)/|Unit E|Rent Unit E||1.0||||PAID
Sale|INV-2213|/Date(1664582400000+0000)/|Unit D|Water Unit D|200|1.0|828.0|828.0|828.0|PAID
Sale|INV-2246|/Date(1667260800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2233|/Date(1667260800000+0000)/|Unit G|Water Unit G|200|1.0|69.0|69.0|69.0|PAID
Sale|INV-2232|/Date(1667260800000+0000)/|Unit G|Electricity Unit G|200|1.0|78.0|78.0|78.0|PAID
Sale|INV-2229|/Date(1667260800000+0000)/|Unit D|Electricity Unit D|200|1.0|2670.0|2670.0|2670.0|PAID
Sale|INV-2245|/Date(1667260800000+0000)/|Unit E|Dues Unit E||1.0||||PAID
Sale|INV-2249|/Date(1667260800000+0000)/|Unit A|Dues Unit A||1.0||||PAID
Sale|INV-2218|/Date(1664582400000+0000)/|Unit E|Dues Unit E||1.0||||PAID
Sale|INV-2254|/Date(1667260800000+0000)/|Unit A|Rent Unit A||1.0||||PAID
Sale|INV-2243|/Date(1667260800000+0000)/|Unit A|Water Unit A||1.0||||PAID
Sale|INV-2237|/Date(1667260800000+0000)/|Unit A|Electricity Unit A||1.0||||PAID
Sale|INV-2251|/Date(1667260800000+0000)/|Unit C|Rent Unit C|200|1.0|15729.0|15729.0|15729.0|PAID
Sale|INV-2247|/Date(1667260800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2253|/Date(1667260800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-2248|/Date(1667260800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2236|/Date(1667260800000+0000)/|Unit C|Electricity Unit C|200|1.0|5969.0|5969.0|5969.0|PAID
Sale|INV-2241|/Date(1667260800000+0000)/|Unit C|Water Unit C|200|1.0|414.0|414.0|414.0|PAID
Sale|INV-2239|/Date(1667260800000+0000)/|Unit E|Water Unit E|200|1.0|1104.0|1104.0|1104.0|PAID
Sale|INV-2230|/Date(1667260800000+0000)/|Unit E|Electricity Unit E|200|1.0|2288.0|2288.0|2288.0|PAID
Sale|INV-2228|/Date(1667260800000+0000)/|Unit B|Electricity Unit B|200|1.0|4790.0|4790.0|4790.0|PAID
Sale|INV-2242|/Date(1667260800000+0000)/|Unit B|Water Unit B|200|1.0|1173.0|1173.0|1173.0|PAID
